CH3COOHv=0:Acetic Acid:147.97896:2.0E-6:147.97895:1.0E-5:9(-7,2)-8(-7,1)v=0:0.00000::36.25697:43.35880:SLAIM
t-CH2CHCHO:Propenal:147.98458:1.4E-5:::13(2,12)-13(1,13):0.00000::39.98050:47.08260:SLAIM
CH3CH213CN:Ethyl Cyanide:147.98793:1.1E-5:::10(2,9)-9(1,8):0.00000::20.82618:27.92844:SLAIM
CH3CH2CHO:Propanal:148.00500:6.0E-5:::9(7,2)-9(6,3):0.00000::42.46094:49.56402:SLAIM
CH3CH2CHO:Propanal:148.00517:6.0E-5:::9(7,3)-9(6,4):0.00000::42.46094:49.56403:SLAIM
CH2CHCNv=0:Vinyl Cyanide:148.02868:7.0E-7:::10(2,9)-10(1,10):-4.89260::26.57823:33.68245:JPL
(CH3)2COv=0:Acetone:148.03288:2.82E-5:::9(6,4)-8(5,3)AE:-6.34210::29.60986:36.71428:JPL
t-HCOOH:Formic Acid:148.03900:2.9E-6:::4(1,4)-3(0,3):-5.75110::6.46324:13.56795:CDMS
c-H13CCCH:Cyclopropenylidene:148.05176:2.05E-5:::4(0,4)-3(1,3):-3.07870::11.84797:18.95330:JPL
c-H13CCCH:Cyclopropenylidene:148.05658:2.05E-5:::4(1,4)-3(1,3):-4.70820::11.84797:18.95353:JPL
CH3CH2CHO:Propanal:148.10439:6.1E-5:::8(7,1)-8(6,2):0.00000::37.90292:45.01077:SLAIM
CH3CH2CHO:Propanal:148.10442:6.1E-5:::8(7,2)-8(6,3):0.00000::37.90292:45.01077:SLAIM
c-H13CCCH:Cyclopropenylidene:148.10938:2.05E-5:::4(0,4)-3(0,3):-4.70780::11.84509:18.95318:JPL
c-H13CCCH:Cyclopropenylidene:::148.11419:5.0E-5:4(1,4)-3(0,3):-3.07820::11.84509:18.95341:JPL
OS18O:Sulfur Dioxide:148.12417:6.3E-6:::2(2,0)-2(1,1):-4.58720::5.35796:12.82189:CDMS
c-HCC13CH:Cyclopropenylidene:148.16794:5.27E-5:::3(3,0)-3(0,3):-6.64090::11.76898:18.87988:JPL
CH3CH2CHO:Propanal:148.17321:6.3E-5:::7(7,0)-7(6,1):0.00000::33.85423:40.96538:SLAIM
CH3CH2CHO:Propanal:148.17322:6.3E-5:::7(7,1)-7(6,2):0.00000::33.85423:40.96538:SLAIM
(CH3)2COv=0:Acetone:148.19990:1.62E-5:::9(6,4)-8(5,3)EE:-5.43930::29.51912:36.63155:JPL
HCNH+:Iminomethylium:148.22146:1.0E-5:148.22145:1.7E-5:J=2-1:0.00000::3.55664:10.67010:SLAIM
NH2CHO:Formamide:148.22313:8.0E-6:::7(2,6)-6(2,5):0.00000:  b:33.28591:40.39946:SLAIM
CH3COOHv=0:Acetic Acid:148.31060:2.0E-6:148.31059:1.0E-5:9(7,3)-8(7,2)v=0:0.00000::35.76779:42.88553:SLAIM
18OCS:Carbonyl Sulfide:148.31633:6.0E-6:::13-12:0.00000::42.70985:49.82787:SLAIM
13CH2CHCN:Vinyl Cyanide :148.32048:0.0006171:::7(3,5)-8(2,6):-5.43540::24.54122:31.65944:CDMS
CH3CH2CNv=0:Ethyl Cyanide:::148.36276:5.0E-5:10(2,9)-9(1,8):-4.71100::20.92718:28.04743:JPL
g'Ga-(CH2OH)2:Ethylene Glycol:148.37977:2.8E-6:::11(3,9)v=1-10(2,8)v=1:-5.17510::30.08652:37.20759:CDMS
13CH2CHCN:Vinyl Cyanide :148.40745:2.96E-5:::11(2,10)-11(1,11):-4.69550::30.67138:37.79378:CDMS
(CH3)2COv=0:Acetone:148.43590:1.68E-5:::9(6,4)-8(5,3)AA:-5.86180::29.42744:36.55120:JPL
c-H13CCCH:Cyclopropenylidene:148.43749:1.44E-5:::5(1,4)-5(1,5):-5.37110::27.63817:34.76201:JPL
c-H13CCCH:Cyclopropenylidene:148.43786:1.44E-5:::5(1,4)-5(0,5):-3.62060::27.63817:34.76202:JPL
t-CH2CHCHO:Propenal:148.44769:1.1E-5:::14(1,14)-13(0,13):0.00000::38.68130:45.80562:SLAIM
c-H13CCCH:Cyclopropenylidene:148.48044:1.44E-5:::5(2,4)-5(1,5):-3.62040::27.63817:34.76407:JPL
c-H13CCCH:Cyclopropenylidene:148.48081:1.44E-5:::5(2,4)-5(0,5):-5.37090::27.63817:34.76408:JPL
CH3OCH3:Dimethyl ether:148.49680:6.0E-6:::8(3,6)-8(2,7)EA:0.00000::38.30865:45.43534:SLAIM
CH3OCH3:Dimethyl ether:148.49709:6.0E-6:::8(3,6)-8(2,7)AE:0.00000::38.30865:45.43535:SLAIM
CH3OCH3:Dimethyl ether:148.50039:4.0E-6:148.50040:5.0E-5:8(3,6)-8(2,7)EE:0.00000: 1.0f:38.30865:45.43551:SLAIM
CH3OCH3:Dimethyl ether:148.50384:8.0E-6:148.50380:5.0E-5:8(3,6)-8(2,7)AA:0.00000: 0.7f:38.30722:45.43423:SLAIM
c-HCCCD:Cyclopropenylidene:148.53181:2.08E-5:::4(2,2)-3(3,1):-4.13430::18.10877:25.23714:JPL
CH313CH2CN:Ethyl Cyanide:148.53862:1.0E-5:::4(3,2)-3(2,1):0.00000::6.90321:14.03190:SLAIM
CH313CH2CN:Ethyl Cyanide:148.57915:1.0E-5:::4(3,1)-3(2,2):0.00000::6.90177:14.03241:SLAIM
NH2CHO:Formamide:148.59618:8.0E-6:::9(0,9)-8(1,8):0.00000::38.22808:45.35953:SLAIM
33SO2:Sulfur Dioxide:148.60763:3.9E-6:::2(2,0)-2(1,1),F=1/2-1/2:-5.55580::5.35249:12.58933:CDMS
33SO2:Sulfur Dioxide:148.60795:4.0E-6:::2(2,0)-2(1,1),F=3/2-1/2:-5.55600::5.35249:12.58934:CDMS
33SO2:Sulfur Dioxide:148.61254:3.9E-6:::2(2,0)-2(1,1),F=7/2-7/2:-4.71970::5.35235:12.58942:CDMS
33SO2:Sulfur Dioxide:148.61272:4.2E-6:::2(2,0)-2(1,1),F=5/2-7/2:-5.49790::5.35235:12.58943:CDMS
33SO2:Sulfur Dioxide:148.61404:4.0E-6:::2(2,0)-2(1,1),F=1/2-3/2:-5.55580::5.35220:12.58935:CDMS
33SO2:Sulfur Dioxide:148.61436:3.9E-6:::2(2,0)-2(1,1),F=3/2-3/2:-5.35170::5.35220:12.58936:CDMS
33SO2:Sulfur Dioxide:148.61462:4.1E-6:::2(2,0)-2(1,1),F=5/2-3/2:-5.40990::5.35220:12.58937:CDMS
33SO2:Sulfur Dioxide:148.61892:4.1E-6:::2(2,0)-2(1,1),F=3/2-5/2:-5.40970::5.35205:12.58944:CDMS
33SO2:Sulfur Dioxide:148.61901:4.3E-6:::2(2,0)-2(1,1),F=7/2-5/2:-5.49770::5.35205:12.58944:CDMS
33SO2:Sulfur Dioxide:148.61918:3.9E-6:::2(2,0)-2(1,1),F=5/2-5/2:-5.01720::5.35205:12.58945:CDMS
NaCN/NaNC:Sodium Cyanide:148.66110:2.0E-5:::2(2,0)-2(1,1):0.00000::4.73499:11.86955:SLAIM
CH3COOHv=0:Acetic Acid:148.69650:1.0E-6:::7(-6,1)-6(-5,1)v=0:0.00000::20.90531:28.04157:SLAIM
cis-CH2OHCHOv=0:Glycolaldehyde:::148.71320:0.00013:7(3,4)-6(2,5):-4.43460::13.97145:21.10852:JPL
CH3COOHv=0:Acetic Acid:148.73416:2.0E-6:::9(7,2)-8(7,1)--v=0:0.00000::35.73901:42.87709:SLAIM
a-H2CCHOH:Vinyl Alcohol:148.79473:4.6E-5:::8(1,8)-7(1,7):0.00000::27.60278:34.74376:SLAIM
c-HCC13CH:Cyclopropenylidene:148.81037:6.02E-5:::4(4,0)-4(1,3):-5.93910::24.34123:31.48296:JPL
c-HCCCD:Cyclopropenylidene:::148.84235:5.0E-5:3(2,2)-2(1,1):-3.48990::7.55771:14.70097:JPL
g'Ga-(CH2OH)2:Ethylene Glycol:148.84586:2.2E-6:::11(3,9)v=0-10(2,8)v=0:-5.26280::29.75705:36.90048:CDMS
cis-CH2OHCHOv=0:Glycolaldehyde:148.88544:7.1E-6:::7(2,5)-6(1,6):-5.00050::11.32239:18.46772:JPL
c-HCC13CH:Cyclopropenylidene:148.91949:3.61E-5:::3(2,2)-2(1,1):-3.37750::8.56614:15.71311:JPL
CH3CH213CN:Ethyl Cyanide:148.93934:1.1E-5:::8(2,6)-7(1,7):0.00000::12.74893:19.89685:SLAIM
CH2CHCNv=0:Vinyl Cyanide:148.94318:1.0E-6:::7(3,5)-8(2,6):-5.59750::25.07572:32.22383:JPL
H&epsilon;:Hydrogen Recombination Line:148.98990:0:::H(58)&epsilon;:0.00000::0.00000:0.00000:Recomb
cis-CH2OHCHOv=0:Glycolaldehyde:148.99931:6.5E-6:::3(3,1)-2(0,2):-7.53370::1.64825:8.79905:JPL
13CH2CHCN:Vinyl Cyanide :149.00263:0.0006176:::7(3,4)-8(2,7):-5.43220::24.50870:31.65966:CDMS
(CH3)2COv=0:Acetone:149.02177:1.58E-5:::6(2,4)-5(1,5)AE:-7.79660::8.32946:15.48134:JPL
(CH3)2COv=0:Acetone:149.02584:1.47E-5:::6(2,4)-5(1,5)EA:-7.49560::8.32946:15.48153:JPL
(CH3)2COv=0:Acetone:149.06768:1.65E-5:::8(6,3)-7(5,3)EA:-6.89460::23.22403:30.37811:JPL
l-C3Hv=0:Propynylidyne:149.09957:0.0001789:::J=13/2-11/2,&Omega=3/2,F=6-6,l=f:-4.84470::38.98329:46.13890:JPL
l-C3Hv=0:Propynylidyne:::149.10697:5.0E-5:J=13/2-11/2,&Omega=3/2,F=6-5,l=f:-2.95820: 4.68f:38.98301:46.13897:JPL
l-C3Hv=0:Propynylidyne:::149.10697:5.0E-5:J=13/2-11/2,&Omega=3/2,F=7-6,l=f:-2.89040: 4.68f:38.98329:46.13926:JPL
s-H2CCHOH:Vinyl Alcohol:149.13034:7.9E-5:::8(1,8)-7(1,7):0.00000::27.51357:34.67066:SLAIM
CH2CH13CN:Vinyl Cyanide :149.14307:0.0003355:::7(3,5)-8(2,6):-5.41890::24.99688:32.15458:CDMS
(CH3)2COv=0:Acetone:149.18536:1.33E-5:::6(2,4)-5(1,5)EE:-6.89200::8.22173:15.38146:JPL
l-C3Hv=0:Propynylidyne:149.20569:0.0001784:::J=13/2-11/2,&Omega=3/2,F=6-6,l=e:-4.83860::38.99221:46.15292:JPL
l-C3Hv=0:Propynylidyne:::149.21267:5.0E-5:J=13/2-11/2,&Omega=3/2,F=6-5,l=e:-2.95210: 6.13f:38.99193:46.15296:JPL
l-C3Hv=0:Propynylidyne:::149.21267:5.0E-5:J=13/2-11/2,&Omega=3/2,F=7-6,l=e:-2.88440: 6.13f:38.99221:46.15325:JPL
CH3C13CH:Methyl Acetylene:::149.21355:6.0E-5:9(1)-8(1):-3.93500::35.85843:43.01951:JPL
CH3C13CH:Methyl Acetylene:::149.21635:6.0E-5:9(0)-8(0):-3.91910::28.64574:35.80695:JPL
c-HCCCD:Cyclopropenylidene:149.25442:1.98E-5:::6(3,4)-5(4,1):-4.57470::42.03032:49.19336:JPL
g'Ga-(CH2OH)2:Ethylene Glycol:149.25861:2.0E-6:::13(3,10)v=0-12(3,10)v=0:-6.25470::42.79646:49.95970:CDMS
(CH3)2COv=0:Acetone:149.34663:1.78E-5:::6(2,4)-5(1,5)AA:-7.31630::8.11408:15.28155:JPL
(CH3)2COv=0:Acetone:149.37648:1.19E-5:::8(6,3)-7(5,3)EE:-6.81830::23.13903:30.30793:JPL
CH3CH2CNv=0:Ethyl Cyanide:::149.39485:5.0E-5:8(2,6)-7(1,7):-4.91710::12.80691:19.97669:JPL
CH3OCHOv=0:Methyl Formate:149.40157:2.9E-5:::7(3,5)-6(2,4)E:0.00000::15.35742:22.52752:SLAIM
CH3OCHOv=0:Methyl Formate:149.43229:2.8E-5:::7(3,5)-6(2,4)A:0.00000::15.33871:22.51029:SLAIM
a-H2CCHOH:Vinyl Alcohol:149.49790:3.0E-5:::5(2,3)-5(1,4):0.00000::17.05660:24.23133:SLAIM
(CH3)2COv=0:Acetone:149.50024:1.42E-5:::6(3,4)-5(0,5)EA:-7.49470::8.32946:15.50430:JPL
(CH3)2COv=0:Acetone:149.50411:1.52E-5:::6(3,4)-5(0,5)AE:-7.31860::8.32946:15.50449:JPL
CH2CH13CN:Vinyl Cyanide :149.50481:1.87E-5:::13(1,13)-12(0,12):-4.49440::35.18466:42.35971:CDMS
CH3CHOv=0:Acetaldehyde:149.50513:7.0E-6:149.50524:8.0E-5:8(-1,8)-7(-1,7)E:0.00000::27.49199:34.66707:SLAIM
CH3CHOv=0:Acetaldehyde:149.50747:7.0E-6:149.50755:8.0E-5:8(1,8)-7(1,7)A++:0.00000::27.41718:34.59236:SLAIM
g'Ga-(CH2OH)2:Ethylene Glycol:149.59327:1.7E-6:::9(3,6)v=0-8(2,7)v=0:-5.39570::19.50683:26.68613:CDMS
13CH3CCH:Methyl Acetylene:149.62748:1.8E-5:149.62746:3.0E-5:9(1)-8(1):0.00000::35.87426:43.05520:SLAIM
13CH3CCH:Methyl Acetylene:149.63027:1.8E-5:149.63026:3.0E-5:9(0)-8(0):0.00000::28.72502:35.90610:SLAIM
a-H2CCHOH:Vinyl Alcohol:149.64910:5.4E-5:::5(3,2)-6(2,5):0.00000::29.76381:36.94579:SLAIM
CH2CHCNv=0:Vinyl Cyanide:149.67344:1.0E-6:::7(3,4)-8(2,7):-5.59410::25.04076:32.22391:JPL
(CH3)2COv=0:Acetone:149.67475:1.29E-5:::6(3,4)-5(0,5)EE:-6.89110::8.22158:15.40480:JPL
HOCO+:Protonated Carbon Dioxide:149.67585:3.3E-5:149.67587:6.0E-5:7(0,7)-6(0,6):0.00000::21.54988:28.73314:SLAIM
CH313CH2CN:Ethyl Cyanide:149.67832:1.3E-5:::5(5,1)-6(4,2):0.00000::26.32083:33.50422:SLAIM
CH313CH2CN:Ethyl Cyanide:149.67835:1.3E-5:::5(5,0)-6(4,3):0.00000::26.32083:33.50422:SLAIM
CCO:Oxoethenylidene:149.70064:1.52E-5:::N=6-5,J=6-6:-4.64520::16.54469:23.72914:JPL
g'Ga-(CH2OH)2:Ethylene Glycol:149.74112:1.8E-6:::9(3,6)v=1-8(2,7)v=1:-5.64640::19.83170:27.01810:CDMS
t-HCOOD:Formic Acid:149.75365:2.0E-6:149.75366:8.0E-5:7(0,7)-6(0,6):0.00000::21.75706:28.94406:SLAIM
CH3CHOv=0:Acetaldehyde:149.75908:9.0E-6:149.75909:8.0E-5:5(2,4)-5(1,5)A-+:0.00000::15.74876:22.93602:SLAIM
13CH3CH2CN:Ethyl Cyanide:149.76411:1.7E-5:::4(3,2)-3(2,1):0.00000::6.92623:14.11373:SLAIM
CH3SHv=0:Methyl Mercaptan:149.78451:6.5E-5:::2(1)-1(0)E:0.00000::4.35515:11.54363:SLAIM
NH2CHO:Formamide:149.79257:8.0E-6:::7(2,5)-6(2,4):0.00000::33.38087:40.56974:SLAIM
13CH3CH2CN:Ethyl Cyanide:149.79973:1.7E-5:::4(3,1)-3(2,2):0.00000::6.92479:14.11401:SLAIM
CCO:Oxoethenylidene:149.81344:1.44E-5:::N=7-6,J=6-6:-4.65530::23.72904:30.91891:JPL
(CH3)2COv=0:Acetone:149.84701:1.74E-5:::6(3,4)-5(0,5)AA:-7.09360::8.11409:15.30558:JPL
CH2CH13CN:Vinyl Cyanide :149.86246:0.0003354:::7(3,4)-8(2,7):-5.41560::24.96264:32.15486:CDMS
CNCHO:Cyanoformaldehyde:149.90752:1.15E-5:::10(1,10)-9(0,9),F=10-10:-6.16250::20.85236:28.04675:CDMS
CNCHO:Cyanoformaldehyde:149.90908:7.1E-6:::10(1,10)-9(0,9),F=10-9:-4.16690::20.85236:28.04682:CDMS
CNCHO:Cyanoformaldehyde:149.90920:6.3E-6:::10(1,10)-9(0,9):-3.68540::20.85236:28.04683:CDMS
CNCHO:Cyanoformaldehyde:149.90925:6.6E-6:::10(1,10)-9(0,9),F=9-8:-4.21080::20.85236:28.04683:CDMS
CNCHO:Cyanoformaldehyde:149.90926:6.5E-6:::10(1,10)-9(0,9),F=11-10:-4.12300::20.85236:28.04683:CDMS
CNCHO:Cyanoformaldehyde:149.91100:1.18E-5:::10(1,10)-9(0,9),F=9-9:-6.16250::20.85236:28.04691:CDMS
CH2CHCNv=0:Vinyl Cyanide:149.95278:8.0E-7:::13(1,13)-12(0,12):-4.66890::35.33961:42.53617:JPL
g'Ga-(CH2OH)2:Ethylene Glycol:150.03538:2.2E-6:::7(4,3)v=1-6(3,3)v=0:-5.90070::14.75831:21.95884:CDMS
13CCS:Thioxoethenylidene:150.05548:0.0009896:::N=12-11,J=13-12,F=25/2-25/2:-5.15540::42.07967:49.28115:JPL
c-HCC13CH:Cyclopropenylidene:150.05742:8.14E-5:::5(5,0)-5(2,3):-5.47200::40.05244:47.25402:JPL
13CCS:Thioxoethenylidene:150.08655:1.57E-5:::N=12-11,J=13-12,F=25/2-23/2:-2.64460::42.07808:49.28106:JPL
13CCS:Thioxoethenylidene:150.08714:1.57E-5:::N=12-11,J=13-12,F=27/2-25/2:-2.61110::42.07967:49.28267:JPL
CH3CHOv=0:Acetaldehyde:150.10596:1.0E-5:::5(2,3)-5(-1,5)E:0.00000::15.82358:23.02749:SLAIM
CH213CHCN:Vinyl Cyanide :150.12395:3.22E-5:::12(2,11)-12(1,12):-4.65880::36.51509:43.71986:CDMS
CH3SHv=0:Methyl Mercaptan:150.14690:2.4E-5:150.14663:0.0001:6(1)+-5(1)+A:0.00000::23.09080:30.29667:SLAIM
(CH3)2COv=0:Acetone:150.16283:7.27E-5:::8(7,2)-7(6,1)EA:-7.17930::24.86034:32.06698:JPL
H&delta;:Hydrogen Recombination Line:150.16650:0:::H(54)&delta;:0.00000::0.00000:0.00000:Recomb
NO:Nitric oxide:::150.17648:4.0E-5:J=3/2-1/2,&Omega=1/2+,F=5/2-3/2:-5.19070: 0.25:0.00000:7.20729:JPL
NO:Nitric oxide:::150.19876:4.0E-5:J=3/2-1/2,&Omega=1/2+,F=3/2-1/2:-5.62210: 0.03:0.00086:7.20923:JPL
NaCN/NaNC:Sodium Cyanide:150.21026:0.000127:::10(1,10)-9(1,9):0.00000::34.92755:42.13646:SLAIM
NO:Nitric oxide:::150.21873:4.0E-5:J=3/2-1/2,&Omega=1/2+,F=3/2-3/2:-5.71900: 0.03b:0.00000:7.20932:JPL
NO:Nitric oxide:::150.22566:4.0E-5:J=3/2-1/2,&Omega=1/2+,F=1/2-1/2:-5.71900:  b:0.00086:7.21052:JPL
He&delta;:Helium Recombination Line:150.22769:0:::He(54)&delta;:0.00000::0.00000:0.00000:Recomb
t-HCOOD:Formic Acid:150.24536:4.6E-5:::6(2,4)-6(1,5):0.00000::25.42304:32.63364:SLAIM
NO:Nitric oxide:150.24565:3.4E-6:::J=3/2-1/2,&Omega=1/2+,F=1/2-3/2:-6.62210::0.00000:7.21061:JPL
g'Ga-(CH2OH)2:Ethylene Glycol:150.26457:2.2E-6:::7(4,4)v=1-6(3,4)v=0:-5.77860::14.74652:21.95804:CDMS
OS18O:Sulfur Dioxide:150.29869:8.6E-6:::10(0,10)-9(1,9):-3.76170::41.78144:49.35495:CDMS
g'Ga-(CH2OH)2:Ethylene Glycol:150.32925:2.6E-6:::5(5,0)v=1-4(4,0)v=0:-5.85060::12.77799:19.99262:CDMS
g'Ga-(CH2OH)2:Ethylene Glycol:150.32936:2.6E-6:::5(5,1)v=1-4(4,1)v=0:-5.74140::12.77799:19.99262:CDMS
t-DCOOH:Formic Acid:150.34514:2.0E-6:150.34506:8.0E-5:7(0,7)-6(0,6):0.00000::21.95129:29.16668:SLAIM
CH213CHCN:Vinyl Cyanide :150.36722:2.98E-5:::2(2,1)-1(1,0):-5.18060::2.57166:9.78810:CDMS
NO:Nitric oxide:150.37531:3.4E-6:::J=3/2-1/2,&Omega=1/2-,F=1/2-3/2:-6.62010::0.02057:7.23741:JPL
Si13CC:Silicon Carbide:150.38555:0.0001844:::7(1,7)-6(1,6):-3.30490::23.65379:30.87112:CDMS
CH2CH13CN:Vinyl Cyanide :150.39463:7.03E-5:::11(2,10)-11(1,11):-4.67320::31.32760:38.54537:CDMS
c-HCCCHv=0:Cyclopropenylidene:150.43654:1.09E-5:::2(2,0)-1(1,1):-4.08110: 1.05f:2.48792:9.70769:JPL
NO:Nitric oxide:::150.43912:4.0E-5:J=3/2-1/2,&Omega=1/2-,F=3/2-3/2:-5.71700: 0.15:0.02057:7.24047:JPL
H2CO:Formaldehyde:::150.49833:1.0E-5:2(1,1)-1(1,0):-2.92030: 2.7:15.39497:22.61771:CDMS
c-H2COCH2:Ethylene Oxide:150.52629:6.4E-6:::5(0,5)-4(1,4):-3.77640::15.36202:22.58610:CDMS
NO:Nitric oxide:::150.54652:4.0E-5:J=3/2-1/2,&Omega=1/2-,F=5/2-3/2:-5.18870::0.02057:7.24563:JPL
c-H2COCH2:Ethylene Oxide:150.54790:6.4E-6:::5(1,5)-4(0,4):-3.55440::15.36101:22.58613:CDMS
D15NC:Hydrogen Isocyanide:150.57193:0:150.57193:4.5E-5:2-1:0.00000::3.61275:10.83902:SLAIM
NO:Nitric oxide:::150.58056:4.0E-5:J=3/2-1/2,&Omega=1/2-,F=1/2-1/2:-5.71700::0.01079:7.23748:JPL
CH2CHCNv=0:Vinyl Cyanide:150.60409:7.0E-7:::11(2,10)-11(1,11):-4.84980::31.45594:38.68376:JPL
NO:Nitric oxide:::150.64434:4.0E-5:J=3/2-1/2,&Omega=1/2-,F=3/2-1/2:-5.62010:  b:0.01079:7.24054:JPL
s-H2CCHOH:Vinyl Alcohol:150.67831:0.000116:::4(3,2)-5(2,3):0.00000::23.69364:30.92502:SLAIM
H2NCH2CN:Aminoacetonitrile:150.69992:2.72E-5:::9(2,8)-8(1,7):-5.37250::17.28148:24.51390:CDMS
t-DCOOH:Formic Acid:150.72706:3.0E-6:::4(2,3)-4(1,4):0.00000::12.29284:19.52656:SLAIM
N2Ov=0:Nitrous Oxide:::150.73505:3.0E-5:6-5:-4.35810: 0.065:18.08561:25.31971:JPL
t-H13COOH:Formic Acid:150.75423:3.0E-6:150.75416:8.0E-5:7(1,7)-6(1,6):0.00000::24.83027:32.06529:SLAIM
t-HCOOD:Formic Acid:150.80674:4.0E-6:::5(1,5)-4(0,4):0.00000::10.39798:17.63552:SLAIM
c-HCCCHv=0:Cyclopropenylidene:::150.82067:5.0E-5:4(0,4)-3(1,3):-3.35590: 0.3:12.06911:19.30732:JPL
CH213CHCN:Vinyl Cyanide :150.83448:2.98E-5:::2(2,0)-1(1,1):-5.18020::2.54950:9.78837:CDMS
c-HCCCD:Cyclopropenylidene:150.84984:3.68E-5:::5(4,1)-6(1,6):-7.73520::34.79072:42.03033:JPL
CH3CHOv=0:Acetaldehyde:150.85097:1.0E-5:::8(-2,7)-7(2,5)E:0.00000::35.09157:42.33123:SLAIM
c-HCCCHv=0:Cyclopropenylidene:::150.85191:5.0E-5:4(1,4)-3(0,3):-2.87850: 0.3:12.06767:19.30738:JPL
t-CH3CH2OH:trans-Ethanol:150.86097:3.6E-6:::9(1,9)-8(1,8):-7.25300::30.32608:37.56622:JPL
CH3COOHv=0:Acetic Acid:150.90809:1.0E-6:::7(6,1)-6(5,2)++v=0:0.00000::20.25786:27.50027:SLAIM
CNCHO:Cyanoformaldehyde:150.91356:9.3E-6:::3(2,1)-4(1,4),F=2-3:-5.47720::7.56015:14.80282:CDMS
CNCHO:Cyanoformaldehyde:150.91357:8.1E-6:::3(2,1)-4(1,4),F=3-3:-6.53520::7.56015:14.80282:CDMS
CNCHO:Cyanoformaldehyde:150.91396:7.9E-6:::3(2,1)-4(1,4),F=4-5:-5.24390::7.56015:14.80284:CDMS
CNCHO:Cyanoformaldehyde:150.91434:6.7E-6:::3(2,1)-4(1,4):-4.85390::7.56015:14.80286:CDMS
CNCHO:Cyanoformaldehyde:150.91541:9.5E-6:::3(2,1)-4(1,4),F=3-4:-5.35900::7.56001:14.80277:CDMS
CNCHO:Cyanoformaldehyde:150.91543:1.03E-5:::3(2,1)-4(1,4),F=4-4:-6.53510::7.56001:14.80277:CDMS
HCCCHO:2-Propynal:151.05398:6.7E-5:::3(2,2)-4(1,3):0.00000::7.59526:14.84467:SLAIM
s-H2CCHOH:Vinyl Alcohol:151.08505:7.0E-5:::6(1,6)-5(0,5):0.00000::13.99346:21.24436:SLAIM
g'Ga-(CH2OH)2:Ethylene Glycol:151.10565:2.5E-6:::9(2,7)v=0-8(0,8)v=1:-6.29320::17.39989:24.65178:CDMS
13CH2CHCN:Vinyl Cyanide :151.11335:3.02E-5:::12(2,11)-12(1,12):-4.65630::35.85311:43.10536:CDMS
c-H13CCCH:Cyclopropenylidene:151.13820:2.07E-5:::3(1,2)-2(1,1):-4.90710::8.46830:15.72175:JPL
CH3COOHv=0:Acetic Acid:151.16203:1.0E-6:151.16203:1.0E-5:10(-4,6)-9(5,5)v=0:0.00000::38.88992:46.14451:SLAIM
CH3CHOv=0:Acetaldehyde:151.16718:1.1E-5:151.16722:8.0E-5:6(-2,5)-6(-1,6)E:0.00000::21.21033:28.46517:SLAIM
t-HCOOH:Formic Acid:151.17625:3.5E-6:::7(1,7)-6(1,6):-3.66710::24.98048:32.23575:CDMS
CH3CH2CHO:Propanal:151.17737:1.3E-5:::5(3,3)-4(1,4):0.00000::5.26014:12.51547:SLAIM
H&zeta;:Hydrogen Recombination Line:151.17866:0:::H(61)&zeta;:0.00000::0.00000:0.00000:Recomb
(CH3)2COv=0:Acetone:151.21237:2.24E-5:::7(4,3)-6(3,4)AE:-6.55150::15.50446:22.76147:JPL
(CH3)2COv=0:Acetone:151.25688:2.09E-5:::7(4,3)-6(3,4)EA:-6.72840::15.50431:22.76346:JPL
c-H13CCCH:Cyclopropenylidene:151.27096:2.01E-5:::2(2,0)-1(0,1):-5.68280::2.29066:9.55048:JPL
CH3CHOv=0:Acetaldehyde:151.27160:9.0E-6:::5(1,4)-4(0,4)E:0.00000::9.33041:16.59027:SLAIM
CH3SHv=0:Methyl Mercaptan:151.30325:3.2E-5:151.30330:0.0001:6(-1)-5(-1)E:0.00000::24.46051:31.72188:SLAIM
(CH3)2COv=0:Acetone:151.30574:1.54E-5:::7(4,3)-6(3,4)EE:-6.12360::15.40492:22.66641:JPL
CH3COOHv=0:Acetic Acid:151.32687:1.0E-6:::10(4,6)-9(5,5)++v=0:0.00000::38.50145:45.76395:SLAIM
c-HCCCHv=0:Cyclopropenylidene:151.34387:1.03E-5:::5(1,4)-5(0,5):-3.43300::28.15368:35.41700:JPL
c-HCCCHv=0:Cyclopropenylidene:151.36110:1.03E-5:::5(2,4)-5(1,5):-3.91000::28.15368:35.41783:JPL
(CH3)2COv=0:Acetone:151.37738:1.97E-5:::7(4,3)-6(3,4)AA:-6.32530::15.30564:22.57056:JPL
SO2v=0:Sulfur dioxide:::151.37863:8.0E-5:2(2,0)-2(1,1):-4.27030: 0.32:5.31985:12.58483:CDMS
CH3COOHv=0:Acetic Acid:151.41685:1.0E-6:151.41685:1.0E-5:10(5,6)-9(5,5)v=0:0.00000::38.88992:46.15674:SLAIM
H2CN:Methylene amidogen:151.41781:2.62E-5:::2(1,1)-1(1,0),F=5/2-5/2,(n=6-1)*:-4.88810::15.54374:22.81060:CDMS
c-H2COCH2:Ethylene Oxide:151.43323:6.3E-6:::3(3,0)-2(2,1):-4.15160::6.63028:13.89788:CDMS
CH3CH213CN:Ethyl Cyanide:151.48614:1.1E-5:::4(3,2)-3(2,1):0.00000::7.01544:14.28558:SLAIM
H2CN:Methylene amidogen:151.49717:3.85E-5:::2(1,1)-1(1,0),F=3/2-3/2,(n=13-5)*:-5.24850::15.54244:22.81312:CDMS
